Default : delete other applications' caches (S),3.0,21.0,11.13946949602122,-0.5756559323750886
Default : enable or disable application components (S),114.0,20.0,10.609018567639257,0.8297231020741801
Default : force device reboot (S),402.0,17.0,9.017665782493369,0.9561203007402341
Your accounts : Google mail (D),16.0,16.0,8.487214854111405,0.30680439529966375
Your messages : send SMS-received broadcast (S),389.0,15.0,7.956763925729443,0.9599111810211243
Default : Install DRM content. (S),6.0,14.0,7.42631299734748,-0.10623266399563787
Default : access checkin properties (S),8.0,13.0,6.895862068965517,0.07412380202787168
System tools : format external storage (D),1303.0,12.0,6.3654111405835545,0.9902771050977456
Default : access SurfaceFlinger (S),10.0,12.0,6.3654111405835545,0.22208967609761157
Your personal information : set alarm in alarm clock (S),185.0,11.0,5.834960212201591,0.9388480998899433
Your messages : modify Gmail (D),16.0,11.0,5.834960212201591,0.46553965242025425
Your personal information : retrieve system internal state (S),5.0,10.0,5.304509283819629,-0.02955107084019769
Your messages : read instant messages (D),7.0,10.0,5.304509283819629,0.13779425713546609
Default : Send download notifications. (S),10.0,9.0,4.774058355437666,0.3537241778010779
Default : read frame buffer (S),2.0,9.0,4.774058355437666,-0.4095120251231489
Default : press keys and control buttons (S),3.0,9.0,4.774058355437666,-0.2282023461010912
System tools : set time zone (D),4.0,8.0,4.243607427055703,-0.029551070840197667
Default : Access download manager. (S),1.0,8.0,4.243607427055703,-0.6185831933793327
Your messages : Send Gmail (S),14.0,7.0,3.71315649867374,0.5807459275875805
Your accounts : YouTube usernames (D),6.0,7.0,3.71315649867374,0.2354377283675509
Your accounts : Google Spreadsheets (D),7.0,7.0,3.71315649867374,0.30680439529966375
Your accounts : Google Maps (D),8.0,7.0,3.71315649867374,0.3659853346799944
Your accounts : Google Docs (D),7.0,7.0,3.71315649867374,0.30680439529966375
System tools : force stop other applications (S),12.0,7.0,3.71315649867374,0.5273824837183864
Default : permission to install a location provider (S),1434.0,7.0,3.71315649867374,0.9948346351539044
Your accounts : YouTube (D),6.0,6.0,3.1827055702917773,0.30680439529966375
Your accounts : access other Google services (D),36.0,6.0,3.1827055702917773,0.8375453902956156
System tools : send package removed broadcast (S),2.0,6.0,3.1827055702917773,-0.2282023461010912
Default : interact with a device admin (S),229.0,6.0,3.1827055702917773,0.972584473400167
Your accounts : Google Finance (D),2.0,5.0,2.6522546419098143,-0.14020183590854665
Your accounts : contacts data in Google accounts (D),1255.0,5.0,2.6522546419098143,0.9957822130368382
Your accounts : access all Google services (S),708.0,5.0,2.6522546419098143,0.9925357173650388
Default : Read Google settings (S),7.0,5.0,2.6522546419098143,0.4504383192723076
Default : prevent app switches (S),33.0,5.0,2.6522546419098143,0.8512153204026517
Default : display unauthorized windows (S),2.0,5.0,2.6522546419098143,-0.14020183590854665
Default : control system backup and restore (S),8.0,5.0,2.6522546419098143,0.5020294330038099
Your messages : send WAP-PUSH-received broadcast (S),1.0,4.0,2.1218037135278514,-0.3593447303130204
Your accounts : Picasa Web Albums (D),10.0,4.0,2.1218037135278514,0.6499194734262306
Your accounts : Google App Engine (D),7.0,4.0,2.1218037135278514,0.534784176427483
System tools : read/write to resources owned by diag (S),2.0,4.0,2.1218037135278514,-0.029551070840197667
System tools : modify global animation speed (D),5.0,4.0,2.1218037135278514,0.40413867079838506
Network communication : make/receive Internet calls (D),1.0,4.0,2.1218037135278514,-0.3593447303130204
Default : monitor and control all application launching (S),2.0,4.0,2.1218037135278514,-0.029551070840197667
Your accounts : Google Voice (D),1.0,3.0,1.5913527851458886,-0.2282023461010912
Network communication : Broadcast data messages to applications. (S),1.0,3.0,1.5913527851458886,-0.2282023461010912
Development tools : send Linux signals to applications (D),0.0,3.0,1.5913527851458886,-1.0
Development tools : make all background applications close (D),2.0,3.0,1.5913527851458886,0.11378643071332555
Development tools : enable application debugging (D),3.0,3.0,1.5913527851458886,0.30680439529966375
Default : Voice Search Shortcuts (S),0.0,3.0,1.5913527851458886,-1.0
Default : record what you type and actions you take (S),1.0,3.0,1.5913527851458886,-0.2282023461010912
Default : Move application resources (S),142.0,3.0,1.5913527851458886,0.977834977465154
Default : Modify Google settings (S),154.0,3.0,1.5913527851458886,0.9795444572380142
Default : force application to close (S),0.0,3.0,1.5913527851458886,-1.0
Default : bind to an input method (S),13.0,3.0,1.5913527851458886,0.7818772791559261
System tools : change background data usage setting (S),0.0,2.0,1.0609018567639257,-1.0
Development tools : limit number of running processes (D),0.0,2.0,1.0609018567639257,-1.0
Default : set time (S),0.0,2.0,1.0609018567639257,-1.0
Default : modify the Google services map (S),200.0,2.0,1.0609018567639257,0.9894469601303219
Default : access the cache filesystem (S),220.0,2.0,1.0609018567639257,0.9904017232549667
Default : Access all system downloads (S),29.0,2.0,1.0609018567639257,0.9294164984258304
Your messages : read Gmail attachment previews (D),0.0,1.0,0.5304509283819628,-1.0
Your accounts : Blogger (D),2.0,1.0,0.5304509283819628,0.5807459275875804
Default : write instant messages (S),0.0,1.0,0.5304509283819628,-1.0
Default : update component usage statistics (S),0.0,1.0,0.5304509283819628,-1.0
Default : read phone state and identity (S),2319.0,1.0,0.5304509283819628,0.9995426221473664
Default : read instant messages (S),0.0,1.0,0.5304509283819628,-1.0
Default : partial shutdown (S),2.0,1.0,0.5304509283819628,0.5807459275875804
Default : Modify Google service configuration (S),1.0,1.0,0.5304509283819628,0.30680439529966375
Default : manage application tokens (S),0.0,1.0,0.5304509283819628,-1.0
Default : Advanced download manager functions. (S),0.0,1.0,0.5304509283819628,-1.0
Default : access to passwords for Google accounts (S),1212.0,1.0,0.5304509283819628,0.9991250513700901
Default : write contact data (S),2878.0,0.0,0.0,1.0
Default : reset system to factory defaults (S),2.0,0.0,0.0,1.0
Default : discover known accounts (S),496.0,0.0,0.0,1.0
